"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"136","F","56","W","0","65.495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","F","21","P","0","57.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","M","73","F","1","71.964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","M","6","P","0","19.785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","M","15","F","0","77.949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6e-05","0","0","0","0"
"141","F","45","S","0","51.252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","M","11","W","0","38.931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","M","34","W","0","68.801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","M","8","P","0","25.408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","M","50","F","0","60.971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","M","0","P","0","7.363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","F","76","S","0","91.522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","M","8","S","0","25.158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","M","23","W","0","92.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6e-05","0","0","0","0"
"150","F","12","S","0","46.962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21884.43509","0","0","0","0"
"151","F","39","S","0","88.524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.235046","0","0","0","0"
"152","F","57","S","0","62.659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","M","30","F","0","64.672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","M","28","P","0","74.733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","M","39","W","1","97.853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","M","78","F","0","95.157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","M","19","F","0","53.863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","M","23","W","0","72.084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","M","23","W","1","74.163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","M","4","F","0","12.048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","F","43","S","0","74.661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","F","14","F","1","47.738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","F","10","S","1","37.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","M","47","P","1","79.584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","M","8","W","0","27.769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","M","49","W","0","69.373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","F","28","P","0","83.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","M","78","P","0","80.929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","F","17","P","0","65.972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","F","9","P","1","34.632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","F","16","P","0","58.439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","F","30","P","0","38.144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","M","24","W","0","78.619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6e-06","0","0","0","0"
"174","M","24","W","1","72.721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","F","46","F","0","72.872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","F","30","F","0","74.953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","F","53","P","0","77.841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","F","8","P","0","22.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.233613","0","0","0","0"
"179","M","52","S","0","84.688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","M","1","S","0","15.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","M","40","W","0","92.073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","F","48","F","0","42.115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","F","43","P","1","62.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","M","52","S","0","72.731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","M","14","F","0","53.403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","F","7","S","1","19.744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","F","49","S","0","60.676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","F","9","S","0","40.227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","F","22","F","1","48.572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","M","13","W","0","56.625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","M","2","P","0","13.859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","F","36","F","0","84.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","M","41","F","0","67.356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","F","57","W","1","73.358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6e-05","0","0","0","0"
"195","F","57","P","0","47.256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","M","78","S","1","69.983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.970341","0","0","0","0"
"197","F","44","F","1","46.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","F","59","S","0","62.146","0.000918","8e-06","0.00019","0","0","0","7.2e-05","0.000261","4e-09","0","1.1e-05","0.000184","0.000196","3e-09","0.000134","1.9909","0","0","8e-06","0.000184"
"199","F","24","F","0","67.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","M","65","P","1","71.197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","F","2","F","1","15.457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","M","8","W","0","33.145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.092397","0","0","0","0"
"203","M","33","F","0","79.583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","M","0","S","1","9.776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","F","9","S","0","32.287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","F","67","P","0","62.928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","M","46","W","0","81.764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","F","53","F","0","62.97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","M","1","F","0","12.853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","F","38","S","0","80.364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","M","47","P","0","58.758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","F","50","S","0","40.858","2e-06","0","0","0","0","0","0","1e-06","0","0","0","0","0","0","0","0.000466","0","0","0","0"
"213","M","30","S","0","71.426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2e-06","0","0","0","0"
"214","F","55","F","0","50.742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00831","0","0","0","0"
"215","M","50","F","0","66.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","M","7","P","0","25.875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","F","71","W","0","71.803","0.001067","1e-06","0.000272","0","0","0","7e-06","0.00028","4e-09","0","1e-06","0.000264","0.000265","4e-09","9.4e-05","0.216871","0","0","1e-06","0.000264"
"218","F","72","P","0","57.147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.375944","0","0","0","0"
"219","F","26","S","1","64.896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","M","61","W","1","77.028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
