"","source.type","pucid","form","variable","dtxsid","product.id","pr.chem","dist.type","par1","par2","par3","par4","l.trunc","u.trunc","resamp"
"1066","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",13,1,"point",0.11,0,NA,NA,NA,NA,NA
"1067","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",14,1,"point",0.11,0,NA,NA,NA,NA,NA
"1068","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",15,1,"point",0.11,0,NA,NA,NA,NA,NA
"1069","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",16,1,"point",0.11,0,NA,NA,NA,NA,NA
"1070","product","AC.0500.010","liquid","f.chemical","DTXSID0028323",1,1,"point",0.322,0,NA,NA,NA,NA,NA
"1071","product","AC.0500.010","liquid","f.chemical","DTXSID0029634",1,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"1072","product","AC.0500.010","liquid","f.chemical","DTXSID0029634",2,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"1073","product","AC.0500.010","gel","f.chemical","DTXSID0040410",1,1,"point",0.237,0,NA,NA,NA,NA,NA
"1074","product","AC.0500.010","gel","f.chemical","DTXSID0040410",2,1,"point",0.237,0,NA,NA,NA,NA,NA
"1075","product","AC.0500.010","gel","f.chemical","DTXSID0040410",3,1,"point",0.237,0,NA,NA,NA,NA,NA
"1076","product","AC.0500.010","gel","f.chemical","DTXSID0040410",4,1,"point",0.237,0,NA,NA,NA,NA,NA
"1077","product","AC.0500.010","gel","f.chemical","DTXSID0040410",5,1,"point",0.237,0,NA,NA,NA,NA,NA
"1078","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",1,1,"uniform",0.6,0.8,NA,NA,NA,NA,NA
"1079","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",2,1,"uniform",0.6,0.8,NA,NA,NA,NA,NA
"1080","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",3,1,"uniform",0.55,0.75,NA,NA,NA,NA,NA
"1081","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",4,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1082","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",5,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1083","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",6,1,"uniform",0.4,0.5,NA,NA,NA,NA,NA
"1084","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",7,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1085","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",8,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1086","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",9,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1087","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",10,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1088","product","AC.0500.010","liquid","f.chemical","DTXSID0049814",11,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1089","product","AC.0500.010","liquid","f.chemical","DTXSID0050394",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1090","product","AC.0500.010","gel","f.chemical","DTXSID1020140",1,1,"point",0.44,0,NA,NA,NA,NA,NA
"1091","product","AC.0500.010","gel","f.chemical","DTXSID1020140",2,1,"point",0.44,0,NA,NA,NA,NA,NA
"1092","product","AC.0500.010","gel","f.chemical","DTXSID1020140",3,1,"point",0.44,0,NA,NA,NA,NA,NA
"1093","product","AC.0500.010","gel","f.chemical","DTXSID1020140",4,1,"point",0.44,0,NA,NA,NA,NA,NA
"1094","product","AC.0500.010","gel","f.chemical","DTXSID1020140",5,1,"point",0.44,0,NA,NA,NA,NA,NA
"1095","product","AC.0500.010","liquid","f.chemical","DTXSID1025279",1,1,"uniform",0.968,0.979,NA,NA,NA,NA,NA
"1096","product","AC.0500.010","liquid","f.chemical","DTXSID1029677",1,1,"point",0.105,0,NA,NA,NA,NA,NA
"1097","product","AC.0500.010","liquid","f.chemical","DTXSID1042152",1,1,"uniform",0.02,0.03,NA,NA,NA,NA,NA
"1098","product","AC.0500.010","liquid","f.chemical","DTXSID1052799",1,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1099","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1100","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",2,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1101","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",3,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1102","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",4,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1103","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",5,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1104","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",6,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1105","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",7,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1106","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",8,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"1107","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",9,1,"point",0.96,0,NA,NA,NA,NA,NA
"1108","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",10,1,"point",0.96,0,NA,NA,NA,NA,NA
"1109","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",11,1,"point",0.07,0,NA,NA,NA,NA,NA
"1110","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",12,1,"point",0.96,0,NA,NA,NA,NA,NA
"1111","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",13,1,"point",0.96,0,NA,NA,NA,NA,NA
"1112","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",14,1,"point",0.96,0,NA,NA,NA,NA,NA
"1113","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",15,1,"point",0.96,0,NA,NA,NA,NA,NA
"1114","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",16,1,"point",0.02,0,NA,NA,NA,NA,NA
"1115","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",17,1,"point",0.02,0,NA,NA,NA,NA,NA
"1116","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",18,1,"point",0.598,0,NA,NA,NA,NA,NA
"1117","product","AC.0500.010","liquid","f.chemical","DTXSID10872790",19,1,"point",0.599,0,NA,NA,NA,NA,NA
"1118","product","AC.0500.010","liquid","f.chemical","DTXSID20103082",1,1,"uniform",0,0.45,NA,NA,NA,NA,NA
"1119","product","AC.0500.010","liquid","f.chemical","DTXSID20103082",2,1,"uniform",0.3,0.4,NA,NA,NA,NA,NA
"1120","product","AC.0500.010","liquid","f.chemical","DTXSID2020189",1,1,"point",0.028,0,NA,NA,NA,NA,NA
"1121","product","AC.0500.010","liquid","f.chemical","DTXSID2020555",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1122","product","AC.0500.010","liquid","f.chemical","DTXSID2020555",2,1,"point",0.08,0,NA,NA,NA,NA,NA
"1123","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",1,1,"uniform",0.07,0.09,NA,NA,NA,NA,NA
"1124","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",2,1,"uniform",0.07,0.09,NA,NA,NA,NA,NA
"1125","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",3,1,"uniform",0.2,0.3,NA,NA,NA,NA,NA
"1126","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",4,1,"uniform",0.07,0.09,NA,NA,NA,NA,NA
"1127","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",5,1,"uniform",0.2,0.3,NA,NA,NA,NA,NA
"1128","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",6,1,"uniform",0.07,0.09,NA,NA,NA,NA,NA
"1129","product","AC.0500.010","liquid","f.chemical","DTXSID2021288",7,1,"uniform",0.07,0.09,NA,NA,NA,NA,NA
"1130","product","AC.0500.010","liquid","f.chemical","DTXSID2021731",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1131","product","AC.0500.010","liquid","f.chemical","DTXSID2026523",1,1,"point",0.99,0,NA,NA,NA,NA,NA
"1132","product","AC.0500.010","liquid","f.chemical","DTXSID2029371",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"1133","product","AC.0500.010","liquid","f.chemical","DTXSID2036293",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"1134","product","AC.0500.010","liquid","f.chemical","DTXSID2052655",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"1135","product","AC.0500.010","liquid","f.chemical","DTXSID3021352",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1136","product","AC.0500.010","liquid","f.chemical","DTXSID3021352",2,1,"point",0.02,0,NA,NA,NA,NA,NA
"1137","product","AC.0500.010","liquid","f.chemical","DTXSID3021352",3,1,"point",0.02,0,NA,NA,NA,NA,NA
"1138","product","AC.0500.010","liquid","f.chemical","DTXSID3021431",1,1,"uniform",0,0.005,NA,NA,NA,NA,NA
"1139","product","AC.0500.010","liquid","f.chemical","DTXSID3021431",2,1,"uniform",0.1,0.16,NA,NA,NA,NA,NA
"1140","product","AC.0500.010","liquid","f.chemical","DTXSID3021516",1,1,"uniform",0.6,0.8,NA,NA,NA,NA,NA
"1141","product","AC.0500.010","liquid","f.chemical","DTXSID3036238",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1142","product","AC.0500.010","liquid","f.chemical","DTXSID3036288",1,1,"point",0.83,0,NA,NA,NA,NA,NA
"1143","product","AC.0500.010","liquid","f.chemical","DTXSID3039242",1,1,"uniform",0,0.001,NA,NA,NA,NA,NA
"1144","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1145","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1146","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1147","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1148","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",5,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1149","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",6,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1150","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",7,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"1151","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",8,1,"point",0.02,0,NA,NA,NA,NA,NA
"1152","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",9,1,"point",0.02,0,NA,NA,NA,NA,NA
"1153","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",10,1,"point",0.02,0,NA,NA,NA,NA,NA
"1154","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",11,1,"point",0.02,0,NA,NA,NA,NA,NA
"1155","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",12,1,"point",0.02,0,NA,NA,NA,NA,NA
"1156","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",13,1,"point",0.02,0,NA,NA,NA,NA,NA
"1157","product","AC.0500.010","liquid","f.chemical","DTXSID3040273",14,1,"point",0.02,0,NA,NA,NA,NA,NA
"1158","product","AC.0500.010","liquid","f.chemical","DTXSID3047473",1,1,"uniform",0.3,0.5,NA,NA,NA,NA,NA
"1159","product","AC.0500.010","liquid","f.chemical","DTXSID3049671",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1160","product","AC.0500.010","liquid","f.chemical","DTXSID3049671",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1161","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1162","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1163","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1164","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1165","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1166","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1167","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",7,1,"uniform",0,0.25,NA,NA,NA,NA,NA
"1168","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",8,1,"uniform",0,0.25,NA,NA,NA,NA,NA
"1169","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",9,1,"point",0.08,0,NA,NA,NA,NA,NA
"1170","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",10,1,"point",0.27,0,NA,NA,NA,NA,NA
"1171","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",11,1,"point",0.27,0,NA,NA,NA,NA,NA
"1172","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",12,1,"point",0.27,0,NA,NA,NA,NA,NA
"1173","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",13,1,"point",0.27,0,NA,NA,NA,NA,NA
"1174","product","AC.0500.010","liquid","f.chemical","DTXSID3051258",14,1,"point",0.27,0,NA,NA,NA,NA,NA
"1175","product","AC.0500.010","liquid","f.chemical","DTXSID401009625",1,1,"point",0.3,0,NA,NA,NA,NA,NA
"1176","product","AC.0500.010","liquid","f.chemical","DTXSID401009625",2,1,"point",0.3,0,NA,NA,NA,NA,NA
"1177","product","AC.0500.010","liquid","f.chemical","DTXSID401009625",3,1,"point",0.3,0,NA,NA,NA,NA,NA
"1178","product","AC.0500.010","liquid","f.chemical","DTXSID401009625",4,1,"point",0.3,0,NA,NA,NA,NA,NA
"1179","product","AC.0500.010","liquid","f.chemical","DTXSID401009625",5,1,"point",0.3,0,NA,NA,NA,NA,NA
"1180","product","AC.0500.010","liquid","f.chemical","DTXSID401015555",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1181","product","AC.0500.010","liquid","f.chemical","DTXSID4020240",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1182","product","AC.0500.010","liquid","f.chemical","DTXSID4021767",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"1183","product","AC.0500.010","liquid","f.chemical","DTXSID4021923",1,1,"uniform",0.05,0.15,NA,NA,NA,NA,NA
"1184","product","AC.0500.010","gel","f.chemical","DTXSID4022529",1,1,"point",0.27,0,NA,NA,NA,NA,NA
"1185","product","AC.0500.010","gel","f.chemical","DTXSID4022529",2,1,"point",0.27,0,NA,NA,NA,NA,NA
"1186","product","AC.0500.010","gel","f.chemical","DTXSID4022529",3,1,"point",0.27,0,NA,NA,NA,NA,NA
"1187","product","AC.0500.010","gel","f.chemical","DTXSID4022529",4,1,"point",0.27,0,NA,NA,NA,NA,NA
"1188","product","AC.0500.010","gel","f.chemical","DTXSID4022529",5,1,"point",0.27,0,NA,NA,NA,NA,NA
"1189","product","AC.0500.010","liquid","f.chemical","DTXSID4027028",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"1190","product","AC.0500.010","liquid","f.chemical","DTXSID4027862",1,1,"uniform",0.06,0.08,NA,NA,NA,NA,NA
"1191","product","AC.0500.010","liquid","f.chemical","DTXSID4027862",2,1,"uniform",0.06,0.08,NA,NA,NA,NA,NA
"1192","product","AC.0500.010","liquid","f.chemical","DTXSID4027862",3,1,"uniform",0.06,0.08,NA,NA,NA,NA,NA
"1193","product","AC.0500.010","liquid","f.chemical","DTXSID4027862",4,1,"uniform",0.06,0.08,NA,NA,NA,NA,NA
"1194","product","AC.0500.010","liquid","f.chemical","DTXSID4029852",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1195","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1196","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",2,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1197","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",3,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1198","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",4,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1199","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",5,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1200","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",6,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1201","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",7,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1202","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",8,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1203","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",9,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1204","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",10,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"1205","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",11,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1206","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",12,1,"uniform",0.05,0.2,NA,NA,NA,NA,NA
"1207","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",13,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1208","product","AC.0500.010","gel","f.chemical","DTXSID4031930",1,1,"point",0.489,0,NA,NA,NA,NA,NA
"1209","product","AC.0500.010","gel","f.chemical","DTXSID4031930",2,1,"point",0.489,0,NA,NA,NA,NA,NA
"1210","product","AC.0500.010","gel","f.chemical","DTXSID4031930",3,1,"point",0.489,0,NA,NA,NA,NA,NA
"1211","product","AC.0500.010","gel","f.chemical","DTXSID4031930",4,1,"point",0.489,0,NA,NA,NA,NA,NA
"1212","product","AC.0500.010","gel","f.chemical","DTXSID4031930",5,1,"point",0.489,0,NA,NA,NA,NA,NA
"1213","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",14,1,"point",0.116,0,NA,NA,NA,NA,NA
"1214","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",15,1,"point",0.116,0,NA,NA,NA,NA,NA
"1215","product","AC.0500.010","liquid","f.chemical","DTXSID4031930",16,1,"point",0.05,0,NA,NA,NA,NA,NA
"1216","product","AC.0500.010","liquid","f.chemical","DTXSID4044246",1,1,"uniform",0,0.0012,NA,NA,NA,NA,NA
"1217","product","AC.0500.010","liquid","f.chemical","DTXSID4044246",2,1,"uniform",0,0.0012,NA,NA,NA,NA,NA
"1218","product","AC.0500.010","liquid","f.chemical","DTXSID4099401",1,1,"uniform",0.05,0.15,NA,NA,NA,NA,NA
"1219","product","AC.0500.010","liquid","f.chemical","DTXSID501015760",1,1,"uniform",0.25,0.35,NA,NA,NA,NA,NA
"1220","product","AC.0500.010","liquid","f.chemical","DTXSID5024394",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1221","product","AC.0500.010","liquid","f.chemical","DTXSID5026386",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1222","product","AC.0500.010","liquid","f.chemical","DTXSID5031925",1,1,"uniform",0.2,0.4,NA,NA,NA,NA,NA
"1223","product","AC.0500.010","liquid","f.chemical","DTXSID5039224",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"1224","product","AC.0500.010","liquid","f.chemical","DTXSID5049653",1,1,"point",1,0,NA,NA,NA,NA,NA
"1225","product","AC.0500.010","liquid","f.chemical","DTXSID50873988",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1226","product","AC.0500.010","liquid","f.chemical","DTXSID6024127",1,1,"point",0.528,0,NA,NA,NA,NA,NA
"1227","product","AC.0500.010","liquid","f.chemical","DTXSID6024624",1,1,"uniform",0.1,0.99,NA,NA,NA,NA,NA
"1228","product","AC.0500.010","liquid","f.chemical","DTXSID6024624",2,1,"uniform",0.1,0.99,NA,NA,NA,NA,NA
"1229","product","AC.0500.010","liquid","f.chemical","DTXSID6024676",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1230","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",1,1,"uniform",0.56,0.6,NA,NA,NA,NA,NA
"1231","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",2,1,"uniform",0.54,0.58,NA,NA,NA,NA,NA
"1232","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",3,1,"uniform",0.43,0.47,NA,NA,NA,NA,NA
"1233","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",4,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1234","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",5,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1235","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",6,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1236","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",7,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1237","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",8,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1238","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",9,1,"uniform",0.84,0.9,NA,NA,NA,NA,NA
"1239","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",10,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1240","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",11,1,"uniform",0.6,0.65,NA,NA,NA,NA,NA
"1241","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",12,1,"uniform",0.6,0.65,NA,NA,NA,NA,NA
"1242","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",13,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1243","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",14,1,"uniform",0.22,0.32,NA,NA,NA,NA,NA
"1244","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",15,1,"uniform",0.6,0.65,NA,NA,NA,NA,NA
"1245","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",16,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1246","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",17,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1247","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",18,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1248","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",19,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1249","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",20,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1250","product","AC.0500.010","gel","f.chemical","DTXSID6026296",1,1,"uniform",0.39,0.41,NA,NA,NA,NA,NA
"1251","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",21,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1252","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",22,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1253","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",23,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1254","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",24,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1255","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",25,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1256","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",26,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1257","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",27,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1258","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",28,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1259","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",29,1,"uniform",0.599088,1,NA,NA,NA,NA,NA
"1260","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",30,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1261","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",31,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1262","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",32,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1263","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",33,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1264","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",34,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1265","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",35,1,"uniform",0.6,0.65,NA,NA,NA,NA,NA
"1266","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",36,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"1267","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",37,1,"uniform",0.6,0.65,NA,NA,NA,NA,NA
"1268","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",38,1,"uniform",0.535,0.655,NA,NA,NA,NA,NA
"1269","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",39,1,"uniform",0.7,0.9,NA,NA,NA,NA,NA
"1270","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",40,1,"uniform",0.599088,1,NA,NA,NA,NA,NA
"1271","product","AC.0500.010","liquid","f.chemical","DTXSID6026296",41,1,"point",0.8,0,NA,NA,NA,NA,NA
